owner_id,phone_number,operator
191627240762,9071635263,Jio
710190684039,6911013821,Vi
850283444741,6655900436,Vi
971262754189,9750791350,Vi
406112244495,7923444444,Jio
693086430586,6351691140,Airtel
679851506585,9174796962,Vi
349295623814,8249843772,BSNL
574082182449,8428315926,Vi
367048396991,9387666866,Vi
665273743567,6651590311,BSNL
471109746415,6422538726,Airtel
530156516284,6665058775,Vi
200882518992,6526652808,BSNL
192757757799,7618039737,Airtel
528980094817,8050071525,Jio
322728962323,8772203150,BSNL
992909369785,6578126842,BSNL
543840624588,7592110073,Jio
245849012795,7466548026,Airtel
306910695031,9319136819,BSNL
809374212391,7711860969,Jio
880908232023,9826069439,Vi
981556879444,6027728284,Airtel
829315612871,7487842368,BSNL
225749389956,8254894931,Airtel
245668152953,8248515371,BSNL
634510304054,6316912864,BSNL
994189975968,7380597880,Airtel
594193647478,7672906082,Jio
788163468572,7004465922,Vi
327971422990,9062145180,BSNL
436030189837,9828788383,Jio
123447996950,7129353098,Airtel
210190711049,7911259192,Jio
109847428504,6434794932,Vi
284557668605,9689340057,Jio
249812228495,9373358510,BSNL
251815708903,8131321314,Jio
330678476988,6414324011,Vi
804251912932,8530644750,Airtel
215438981882,6515273704,Airtel
475262988292,6784895172,Jio
384621311727,9379515444,Jio
351389118727,9168493594,Jio
575154181177,7466529507,Jio
144010788236,8937355009,Vi
986115591588,6668185239,Jio
280049915562,8583205382,Jio
421638053114,9796723229,Airtel
658461595410,7500114412,Jio
288921497047,6923648499,BSNL
573619748730,7047461230,BSNL
752092080759,8064347418,Jio
991776342172,6573803023,Jio
719264569083,8989733849,BSNL
652877566636,7657620578,BSNL
909970484194,6491796302,Jio
289793610303,8363065584,Airtel
277135999989,6120916010,BSNL
200139099341,8867911318,BSNL
238263861680,7071091674,Vi
500758381460,9948928850,Airtel
145745911548,8525737940,BSNL
103950122178,8626840318,Jio
764866125629,8472525913,Jio
468107994823,9673763621,Vi
941369890707,7369222727,BSNL
521102272148,9725550685,BSNL
298608562757,7809808040,Vi
893917128181,6374509580,Vi
660856121018,7601251033,Jio
469552701143,7836784667,Airtel
680306692558,9041877415,BSNL
892972455158,9649309142,Vi
794048423329,6222299742,Jio
386299317654,9597044899,Vi
687917191474,8055219934,Airtel
510332469699,7438794997,Vi
769749223616,8295711488,Jio
519452373649,9366318969,Vi
267336666867,8090404396,Vi
820336951133,9559276538,BSNL
858890165906,6689459157,Jio
702020567104,9779982324,BSNL
861144536708,6158505595,BSNL
205210733007,8212303240,Jio
994827564786,6883629210,BSNL
465214426384,6355772242,Vi
927319939868,9216513565,Jio
837421538252,9397780266,Vi
681821219307,9698318341,Vi
262832551259,7402010228,Jio
722479120445,9096574418,BSNL
703074563106,7551476284,Jio
633407661493,7889853628,Jio
286747872799,7806651578,Airtel
558567860744,9705389505,Jio
151163549026,7374679693,Vi
218280719277,6036898686,Vi
301928047481,6215021772,Jio
924441404804,8443282119,Vi
812999064908,6789691340,Jio
593494963816,7777101263,Vi
676376103526,8852938165,Vi
517604996598,7551980257,Jio
795996515396,9936675373,Vi
307449294882,8872201687,BSNL
354621696948,9871979963,Vi
328077781925,8331759853,Vi
205461306172,9405081409,Vi
569489641534,9264200996,Jio
866954172569,9516259761,Jio
278944139585,6604332463,Airtel
840323591502,7512851375,Airtel
889573813967,7598813099,Airtel
105095529209,9727753286,Jio
933105781282,9277128352,BSNL
352043195028,8627677263,BSNL
833435597160,9048374878,Airtel
252483471139,7391616342,Vi
678289878954,9462898631,Jio
914173519515,6734770862,Airtel
836267235569,8603442367,Jio
548348503010,7063953050,BSNL
941439764593,8262864225,BSNL
534120234628,6926123512,Jio
546602653653,6771503790,BSNL
565563463647,6362134851,BSNL
935911398607,9837486226,BSNL
141786700759,7749889687,Vi
838894107500,9301226413,Vi
389846411467,6792899478,Vi
242795110079,7805924870,BSNL
521935613476,7830604094,BSNL
213593307332,7134519988,Airtel
691687702841,9330025978,Jio
886180557607,8380202781,Jio
528488101544,6325823404,BSNL
831054676042,9994780116,Jio
735909587918,9720514335,Jio
696592027051,9372512045,Vi
447449379612,9807053226,BSNL
755801898536,7103041446,Jio
430209444297,9694000206,Vi
182462064359,6739679240,Vi
240455469934,7564166420,BSNL
729176294035,8366710495,Jio
610943163184,6696233554,Jio
240207904485,8401093556,Jio
292858972451,6194210758,Airtel
130562723283,7385752143,Jio
159042404016,9713834470,Jio
443523225201,7412621334,Airtel
700140748281,7503754451,Vi
449689739968,7263260107,Jio
918221251369,9899032407,BSNL
167321118348,8300683681,Jio
171055007123,7057350588,Jio
607709198073,6814888691,Vi
840958262296,8751469817,Vi
835587436642,6094049536,Vi
388556300217,9780102749,Jio
903052929614,7150468541,Jio
426674809931,8815650985,Vi
918022218112,9720250154,Vi
196630020499,8182438165,Jio
583058067955,9022840864,Vi
118771788338,7472023526,Jio
993034224911,9699502005,Airtel
963769562074,6947007603,Airtel
323755036452,7805585046,Jio
634813288038,6223840804,Jio
343471697734,6576847120,Airtel
178335038315,9490103093,Vi
651842309940,8961840638,BSNL
447919211170,9313173873,Vi
633633967839,9312701352,Jio
549223138401,9750209239,Jio
356263679561,7838042304,Vi
708116826783,9310507991,Jio
156554036434,9620548616,BSNL
128982628413,7788042440,Airtel
130332478580,7962083636,Airtel
923170059920,8092694614,Jio
571377649413,7932930753,Jio
827536006857,8495576716,Vi
759857883780,9002034718,Jio
245706463248,8706114031,Airtel
966265258774,8081466229,Airtel
527259482133,6485024189,Jio
842937024086,8407930485,Airtel
631011233519,9780716942,Airtel
563859260181,6903975159,Jio
894078447428,9372372093,Airtel
618729174721,9044697473,Jio
693600896759,9858486692,Jio
412086721716,6392436789,BSNL
942437535811,9389678740,Vi
664942638571,9033751504,Airtel
199279047674,8599337186,Jio
316567787114,7376752543,Airtel
233424777362,6419514664,Jio
771006677765,8810391677,BSNL
432849453548,6196480963,BSNL
792073053789,6384513715,Jio
732225169679,9833421897,Vi
761041072916,9857575557,Vi
395195586643,9339742151,Airtel
321602592776,9498786116,Jio
904574666619,6478574353,Jio
406139453632,8011146834,Jio
229772532037,6574201338,Vi
804535761022,8960851777,Airtel
864910947380,8244520965,Vi
927798764613,6803939216,Airtel
699995473211,7405223271,BSNL
439432642007,7179130831,BSNL
297838614677,6499246433,BSNL
717902657476,8315794049,BSNL
944720204410,7402654161,Vi
494239154771,6455763884,Vi
219054926379,7007026828,BSNL
752826031607,7520386063,Vi
185884181149,6077503742,Jio
774291692101,9110718386,Vi
316043602150,7155601943,BSNL
682502890168,6468330807,BSNL
345035437820,9255463881,Jio
103609100716,6966940377,Vi
491266336990,6691849553,BSNL
980938075812,7508518086,Vi
175318642543,6577192979,Vi
718611809515,7107953257,Jio
941865727205,6866643969,Vi
132573074508,7691769184,Vi
889122402122,9696541972,Airtel
288862057982,6276018141,Jio
146519018833,8022262977,Vi
758707960137,8351769128,Jio
515670779203,8604926728,Airtel
763212977113,8621085617,Vi
958768369737,8023713005,Airtel
722237831044,6331221750,Vi
772775673274,7041188987,Vi
412109244118,9431830430,Jio
480274576143,9514052091,Vi
720751846414,6952827597,BSNL
184035396748,7626080324,BSNL
350338563256,6155292636,Jio
514884046905,6579036487,Airtel
429574563798,9082448182,BSNL
992687173037,8006145382,BSNL
388300264842,9162795616,Vi
946369399021,9581028864,Airtel
394953537690,9131334587,Jio
272218623820,8123163911,BSNL
453892833311,8063909574,BSNL
505973399825,9492552211,Jio
617165637068,9653321639,BSNL
512314183694,7980029307,Jio
854846828176,8208038243,Vi
840327137567,6811080925,Jio
651947458238,6162704053,Vi
720058700413,7570130196,Airtel
533617392527,7689869120,Vi
852616932368,7056262089,Jio
608029830320,9445287774,BSNL
762659616481,8824370054,BSNL
875661550355,6248713042,BSNL
565632228708,8816484636,Jio
720309776576,8388476728,Vi
939840216401,8167666362,Vi
127962025061,6825750066,Vi
340272474818,8877363607,Jio
520631124705,6168105255,Airtel
763760575988,8090058511,Vi
341347344309,7893092425,Vi
180920402914,8483368652,Jio
639320344174,8482973248,BSNL
762542786574,6450031085,Jio
598256515829,8783899237,BSNL
986705056653,9286596944,Airtel
208427871503,7255524091,BSNL
174881683463,6683135202,Jio
935542366312,9833073054,BSNL
437290911969,9888196885,Jio
285580472410,9893188010,Jio
557959246918,7118142623,BSNL
801306530552,8178396314,Jio
454427515969,7862935257,BSNL
452234073115,9584772809,BSNL
280055209827,7627804810,BSNL
716251903721,7394745357,BSNL
205572513070,8086157637,Vi
323226776504,6660087226,Airtel
568426815862,7096749965,BSNL
986595679325,6107414788,Airtel
256823031404,9997087428,BSNL
404719713640,8706088153,Jio
416904322102,7015069802,BSNL
530143778997,8213446128,Airtel
208188743768,7165742310,Airtel
745062971924,7357827303,BSNL
156417538188,7462612596,Airtel
344093073429,8173976954,Vi
902573814396,6977542700,Airtel
273273044894,8863565235,Vi
502872974238,7428095099,Jio
131950021082,6916287686,BSNL
143411762923,9966823883,Jio
909029072552,7670475642,Airtel
604715616842,8328779070,Airtel
280009080506,6234938988,Jio
411725787203,7999091314,Jio
113538164600,7986607965,Airtel
483148443284,6531414378,Airtel
886769943517,8488080710,BSNL
718086536742,7718276611,BSNL
667084654397,7085641897,Jio
629381228416,9682943975,Airtel
281213671692,8656434293,Jio
398473606919,6665312784,Airtel
364767554496,8011519364,Jio
176076287414,9404808260,BSNL
171370451998,9933986000,Vi
772133140552,6176038127,BSNL
307579896308,7612851025,BSNL
140057163226,8794247456,Vi
783833840540,7953786881,Airtel
573590550048,9669431889,Jio
663549412869,6845812486,Vi
204077611919,8188249547,Airtel
436868078334,9177444543,BSNL
766666900317,7608073971,BSNL
878895375847,9795014861,Airtel
343923389609,8412337786,BSNL
129354189620,8307373352,Jio
379685333856,7309984812,BSNL
575653837469,8533551547,Airtel
339208761744,6824224714,BSNL
357405667191,6149816250,Vi
246857093396,7388522366,Airtel
819742419594,7430010995,BSNL
211603461321,9260261412,BSNL
312538297234,7134227401,Jio
663403481257,9583094365,Airtel
468310321582,6339292292,Vi
810457308130,7713807928,Jio
125560973559,9436019067,Airtel
572676905597,6206104064,Jio
153043836185,8139260706,Jio
835824653645,7065711892,BSNL
476036067322,8226987738,Vi
715192947185,8092473371,BSNL
169350483585,8147332388,Vi
764703932955,8481389735,Vi
682361473973,7291265675,Vi
343854866815,7645426305,Airtel
733654133772,6257886682,Airtel
227375671111,6815826475,Jio
140449277049,9684838410,BSNL
296781199785,8728035581,Vi
651311437412,6057228347,Jio
288560792724,8254455290,BSNL
591730516547,6971931794,Jio
190274757367,8000596010,BSNL
154475544750,6911486440,BSNL
671150832762,8540103753,Airtel
390331230271,8600399564,BSNL
171120304893,9061423074,Jio
605128555519,6004210910,Jio
190229857866,6726441307,Jio
200142330121,8824665772,Jio
856019424675,9990448612,BSNL
148601507897,8900470962,Jio
854141715722,6080496366,Jio
112505531304,6544759242,Airtel
969175986831,7737772315,Airtel
624135205661,7633492521,Vi
597342379919,8220289516,Vi
622771640209,7489454819,BSNL
620229149492,6672207596,Airtel
650784310692,6914824219,Jio
239929190936,6626161165,BSNL
948373241579,8648075053,Vi
660692107171,8053337946,Airtel
847981976784,9876172555,Airtel
232535164726,8303232710,Jio
440686615434,9734053015,Airtel
551521572844,6752126166,Airtel
462166402562,6348996192,BSNL
622252905253,7524807045,BSNL
110584003757,7986820874,Jio
178939769455,9254109204,BSNL
388668285421,7381011673,Jio
780677764240,8430943602,Airtel
716571430975,6688988227,Airtel
175409204161,9099209248,BSNL
832179547407,7796292846,Jio
879206581743,9837793845,BSNL
981626412200,9557786992,Jio
353690541431,7855181475,Airtel
618111020599,6485589693,BSNL
652762395224,9132522802,Jio
672349250577,8648201966,Airtel
214749079742,6095901534,Jio
574140073523,8962631226,Jio
609306325836,6321219455,BSNL
509901614727,8152209945,BSNL
559691796507,8460481507,Airtel
356780735839,9215829903,Jio
844232249418,7859290369,Airtel
779413851204,9150329516,BSNL
428134229908,6413322390,BSNL
664855648393,8485496802,Airtel
511730449416,7154490539,Jio
936250495145,8667116742,Vi
723772579659,8242471954,Vi
712427746615,8885627709,Airtel
860254580985,9625521193,Airtel
986574461414,6307668150,Jio
660992437203,8974545451,BSNL
376260541036,8583551414,Jio
184848991206,7449525020,BSNL
457389457906,9138802427,BSNL
577584515248,7988537653,Jio
831343383111,8723304624,Jio
516841783231,9666974241,BSNL
446295028760,6486291294,Jio
993296675867,8861939931,Airtel
104867998445,8147978829,BSNL
559918652525,6709947404,BSNL
855256345643,6361232420,BSNL
227666086508,8324537292,Vi
375108885142,7725068491,Airtel
486716294146,6898044576,Airtel
224695121240,8161394348,Airtel
821349393024,7571669552,Airtel
971851928012,7252545776,Jio
515570827094,9159000327,BSNL
351915557463,6204890575,Vi
632570357343,9201777762,BSNL
450188119959,9364936470,Vi
742572675665,8698685185,Airtel
945379826601,7421807397,Airtel
748445757390,8534644951,Vi
970898018548,9678612136,Vi
224111292963,7848193627,BSNL
892088244165,9219050828,BSNL
697411562922,9325779587,Airtel
535064788362,8688915789,Airtel
956725482338,8626107684,Vi
206181447726,6683731183,BSNL
609196390957,8516119320,Airtel
781595010450,7144209676,Vi
125023885051,6538636518,Vi
146949036280,8414928174,Airtel
656119246733,6827089595,BSNL
656873681380,7077331376,Jio
703185941647,9767043426,Vi
704556449905,6813492668,Jio
544048933631,8265045289,Vi
945427719139,9492210147,Vi
751558454748,7795010655,Jio
392150036979,7936121596,BSNL
178449990336,6348825140,Vi
742883746478,9962862135,Airtel
511947891608,6240807660,BSNL
325407126615,6273750427,BSNL
183194862151,9810975900,Vi
546394404539,7209653882,Airtel
211914944908,6857785964,Jio
558474155915,6903100075,Jio
769728434721,8615055703,Jio
929088913959,6004557072,BSNL
536554362163,6020675543,Jio
286486701217,6638779778,BSNL
237829271764,7897164455,Vi
323359246259,8466175006,Airtel
176165088236,6126883898,BSNL
415750186751,9918640383,Airtel
354690703633,7099395918,Airtel
802608202247,7131926572,Jio
189794413535,9391243392,Airtel
610336658972,8018555922,Vi
150952890773,9576857483,Airtel
508605736547,9435490211,Airtel
424689860171,7367473119,Airtel
524523000635,7225808542,Airtel
178124186556,8548046836,Vi
993861400188,7133173929,Jio
888304848599,8528937192,Vi
774942090341,6195634096,Airtel
380276606239,7811584053,BSNL
507233919210,9442495164,Jio
355133002756,9074276315,Jio
385050679849,8106833033,Vi
970071170843,6804782248,Jio
426095970056,8385760443,Vi
232523556511,8270961438,Airtel
390334949653,7054817639,BSNL
660840337209,7096118808,Airtel
765922007651,6187504854,BSNL
291952167059,8120834970,Airtel
422817241421,9097704668,Vi
137468898374,7969782606,Jio
333515246655,9859696459,Jio
805895441865,7379577714,Jio
528547239871,6675446414,BSNL
120537074334,9322380577,Jio
625932875226,9030162439,Vi
964315854874,9650822256,BSNL
725421986946,7993089363,BSNL
359709993588,9664192191,Jio
806366113454,6315189118,Jio
257531077275,7469222993,Vi
148952227236,8676195745,BSNL
698077147677,7860943136,BSNL
642309529328,6591584729,Airtel
264325359679,7585046689,BSNL
907842454726,9676190094,Airtel
362763071424,6696753039,Jio
155340490889,8636211826,Jio
744102917161,7103564417,BSNL
590466489648,8177481352,BSNL
766520759776,7739970317,Vi
211395437810,8743401001,Vi
674691115499,9904379827,Jio
111899084508,9125757371,BSNL
276203607219,9827244937,Airtel
808588119798,7394881008,Airtel
698522250621,6919676149,BSNL
423885873632,9248800774,Airtel
770693684241,6070270760,Vi
951695818306,9964841178,Jio
277940172079,7571782565,Jio
929959577750,8896976022,Jio
724313350618,6409134985,BSNL
934942986514,9432073719,Jio
133002282472,6759694841,BSNL
468440912532,8459068990,Airtel
215056707437,7693234578,Airtel
275741653453,6683840141,Vi
494841454163,9214301586,Airtel
852026059430,7762699891,BSNL
695738698114,9846245866,Vi
341122504242,7051824972,BSNL
440603182542,6959805548,Jio
889929725790,6086324617,Jio
731068974161,9340715645,Jio
648842274264,9459845851,Airtel
830321320137,7030870975,Jio
227968639277,6398793144,Jio
437932218716,8869341896,Vi
747567779653,8909631618,BSNL
983060970339,8758021593,BSNL
603679244716,8539201566,Jio
999621709941,7764047029,BSNL
629953454226,8613625727,Airtel
261969747052,7045583613,BSNL
410179769352,7165840708,Airtel
512955839745,9061277311,Jio
411445966772,6597137446,Airtel
188030921632,6884653525,BSNL
119268527791,8779000414,BSNL
311802686270,7520783891,Vi
414346393476,6599865922,Jio
775268468631,8839614257,Airtel
331224434448,6147709391,Airtel
607884152580,9357499702,Airtel
817459953508,7982306626,Vi
448825886139,8541276565,BSNL
240032469027,9640959568,Vi
758143601956,9961107668,Airtel
974515798706,6287607022,Vi
719869233770,9602344882,Vi
532093745745,8419620984,Airtel
435853915286,9510539710,Jio
142855928388,7479708763,Jio
415450965371,9885359985,Airtel
477688836055,8814202036,Jio
164123099255,6305405099,BSNL
644468781245,6307549404,Vi
986215700030,8442738177,BSNL
376868252382,6767026857,Jio
111323621941,7436545210,Jio
322450303878,8448880905,Airtel
207749509924,6143300341,Airtel
980650710356,8011719580,Jio
922436827971,8745007916,Vi
366289175486,9962949985,Vi
191356685963,8142631296,Vi
680884311522,9479030620,Jio
926617790460,8671126609,Jio
210125726963,9240201441,Airtel
491438674310,9900516586,Airtel
171829471225,9811766093,Airtel
611624858951,7556958269,Jio
271257515947,8769671533,Airtel
188058364277,9551501841,BSNL
973253012437,7263305601,Jio
349970150745,9333744831,Vi
523080955330,9963430855,Vi
171427708721,7630175436,BSNL
727892141951,9121633804,BSNL
511471802617,9769293318,Vi
570835139967,6988810123,BSNL
918306159743,7148035814,BSNL
473273596840,7979617503,Airtel
999941923990,8208254374,Jio
472597887828,9083730371,BSNL
565200968180,8551027803,BSNL
759228555398,9460381886,Vi
160783197215,6894278779,BSNL
317107826941,6161282175,Airtel
341253853632,9517000783,Jio
494475097320,8476838727,Airtel
280767641366,9981985775,Vi
271749082456,8210918009,Vi
569096218429,7531409838,Jio
845709415176,9623295373,Jio
556975649105,8086516661,Jio
681910504213,9188900745,Jio
957733767785,8811822443,Jio
245163881759,8659465397,BSNL
287262030029,8946395179,Vi
392282561100,6625292879,Jio
344990439483,9450436327,Airtel
489943990866,9271452021,Airtel
467125425117,9736516307,Jio
186302539686,8104567194,BSNL
357362541009,8379321220,BSNL
854140159922,8739714419,BSNL
791747053514,8885061083,BSNL
966675755112,9126747588,Airtel
563659874868,6452404906,Airtel
219356779849,9121402115,Jio
974116716487,8677186919,Jio
663938553844,7625052941,Vi
955197969863,9340030930,Jio
761568636515,8629716299,Jio
168254726644,8790397560,Airtel
880464644512,7885237337,Airtel
256182553931,8264640200,Vi
525180081552,7305851086,Vi
931776167161,9544336538,Jio
399902298443,7882151398,BSNL
470199990727,9448716229,Jio
950291350334,7424366274,BSNL
651630494235,9253834638,Vi
556261502299,6573452896,Airtel
877665258829,8388858022,Jio
105871386022,9529771627,Airtel
283151480441,9138582933,Vi
260804484996,8848621375,Airtel
989526401785,6366299196,BSNL
402178656318,7459230621,Jio
423286043397,6421056911,Vi
675389051219,6497176479,Vi
907044565089,8360087701,BSNL
470555372049,9939181094,Vi
173021627430,6925209569,BSNL
383099254492,9372765787,Vi
609555160678,9688387454,Airtel
569579185145,7403362182,BSNL
693495014203,8766808521,Jio
404308902273,8485814954,Vi
218984406643,8020759151,Jio
252748222244,8152783711,Airtel
585666268511,8408125128,Vi
494133864392,7377705862,BSNL
994312334117,6815818966,Airtel
759122930465,6022347494,BSNL
205470371803,9280059545,Jio
755673231071,8875925246,Jio
439198307548,8656394908,Vi
777221080388,9937265508,BSNL
381536352614,9762180519,BSNL
547807496278,7898518615,Jio
785696371778,9276994295,Jio
402673844906,7974418063,Airtel
160789688886,6883543841,Jio
247418403645,8997194824,Airtel
269968007493,7661323499,Jio
849411072358,9631080084,Vi
181914360381,6199021204,Airtel
840862989844,9721336177,Airtel
546215219264,8582225640,BSNL
175715174322,6620720690,Jio
986780275467,9471850038,BSNL
652518007354,9209661116,Airtel
125204872365,7559978763,Airtel
170157280661,9934360350,Vi
795061914052,9816494175,BSNL
342995708928,9631154472,BSNL
873744149501,9929049210,Vi
120436990077,7582577287,Airtel
346917764281,9325682026,BSNL
369703204379,9912686126,Vi
853526437704,6444314784,Jio
846483470536,7953940384,Jio
155504024383,9331287416,Vi
418222603742,7912686937,Airtel
726036362143,6136599953,Airtel
163072856137,6800753571,Vi
831671698429,9668915008,Vi
728311799759,7748726266,BSNL
495539817199,9269493474,Airtel
781656313397,8470779173,Airtel
649763365891,7184044998,Airtel
349839713402,6991409575,Airtel
698885945619,6646741154,Jio
617190432881,9637086754,Jio
217949119481,7542629521,BSNL
170654017947,7152546566,Airtel
110223816668,6213109645,Jio
557919433226,9386919212,Airtel
882930722625,8589332359,BSNL
195097506180,6650695943,Vi
264736344583,6717937927,BSNL
911904086103,7142249868,Jio
196795162078,7467902362,Airtel
565059386344,8909437681,BSNL
795562830377,6915080966,Jio
539334743173,8544994717,Vi
348055343969,9418914084,Jio
948391107778,6060007328,Vi
907071179994,8243360122,Jio
881439746481,9290776243,Jio
608081322307,8979511733,BSNL
259463336323,9085230154,Vi
630879695496,7169715191,BSNL
249460722120,8815703619,Airtel
998877725254,7692964809,Airtel
391109034895,7781909871,Jio
630339235628,8256013626,BSNL
257641809435,7812452313,BSNL
235084596669,6044303171,Jio
509462839994,7293848972,Airtel
191360281411,7245221202,Airtel
996177282729,8617557379,Jio
307332097947,9056367710,Airtel
207685740467,8429774667,Jio
274711218090,9071525833,Vi
743051908502,7300299740,Vi
806677565269,7274752272,Jio
294214933706,8766615328,BSNL
581543138704,9467940879,BSNL
149052063596,6800380597,BSNL
470292158339,6279044464,Airtel
725442394187,7606766785,BSNL
309287318658,7403567354,Vi
930794344356,9145819438,Vi
577939805708,8996562291,Airtel
583895444417,7658959462,BSNL
609399724481,6603566948,Jio
522269698380,9083784521,Jio
931081772663,9868012177,BSNL
280411563354,6860909284,Airtel
415201411964,8377700302,BSNL
502134120877,6619102747,Vi
779418284245,8667503313,Jio
398018410934,9964622823,Vi
485117558497,6733510816,Jio
163186504292,9725867671,Airtel
721330923427,6420434116,BSNL
350304946980,9521408335,BSNL
765822425995,6588227787,Jio
118639710292,8343189095,BSNL
332502269167,7517991301,BSNL
598706392746,6991917059,BSNL
302562381079,6468602332,BSNL
465363681144,7748075895,Airtel
170573348944,9625588143,Airtel
926027190996,7293987426,BSNL
457769039480,8367371133,Jio
263489454672,6054645308,Airtel
895167138273,9999172349,BSNL
718634113853,7267992392,BSNL
991586816902,8454802981,Vi
205016220704,6862632960,Airtel
168627550234,9495331939,Airtel
321053319398,9484834578,Vi
997901462934,6266162468,Airtel
677156047834,7474255770,Jio
451459323726,6952523908,Airtel
144766338723,9793338296,Jio
156154300453,7291325463,Airtel
803344891384,7288719382,Airtel
951651514196,6403888933,Vi
785150617013,7159942305,Jio
123375519709,6000660278,Jio
387882844831,7801518844,Vi
489107784998,6012813417,BSNL
895406637432,7033235750,Jio
465046883638,7431547596,Airtel
252084210746,9449568427,Vi
749469198065,6867394742,Airtel
852521724470,9745483570,Vi
625572356073,7439592848,Airtel
642343054283,6998259252,BSNL
140901413264,7062955927,BSNL
216837074378,9456511960,Airtel
962380739665,7182313026,Jio
848105667648,9569606021,Airtel
386183560161,6711871063,BSNL
920340668721,7289365353,Vi
984683043017,9910890243,Jio
404242824773,9925482601,Vi
306830146925,7286654372,BSNL
262483414344,8423121891,Jio
518972227970,9474559752,Vi
381922007764,8722929716,Vi
408651447646,6532552425,Airtel
494291177231,6090156950,Airtel
906485029183,9278418063,Vi
635640013366,8519260880,Jio
711191910308,7486256729,BSNL
630817689551,9505823695,Airtel
976008601628,8376944486,Airtel
598641390953,8352607291,Airtel
954730162292,8139326618,Airtel
663840328210,9966875991,Airtel
961855462720,6149919162,Vi
935339186477,6469617429,BSNL
359363206277,6947996525,Jio
705511903548,7176788404,Airtel
977660259036,8413102143,Airtel
395649983172,8525361831,Vi
637777123224,9859747888,BSNL
756806772551,7667723281,Jio
909879339556,8506031127,Vi
821544859951,7448868110,Airtel
951624120808,6834150132,Vi
577414163920,6249309473,Jio
981403812242,8269226602,BSNL
444301076774,8691480050,Jio
416178992366,6224840450,Vi
485097187705,7438507215,Vi
889979056211,8798465442,Vi
194463902123,6793231682,BSNL
608738424282,6378524695,BSNL
303746625134,7421474519,BSNL
797071311956,9221011216,Jio
633239560202,8465435652,Airtel
768284988690,9215255414,Airtel
257087054884,7383168836,Vi
831264255041,6893772152,Airtel
387930705281,6376583755,Airtel
126367472605,8123360429,BSNL
127489198474,6611801133,Jio
265639637429,6719859489,BSNL
864398672666,6092476276,Vi
719134682306,6627209733,Airtel
598081826730,9116307353,BSNL
442379923653,7047288010,BSNL
920838452992,6032902173,BSNL
991228186771,6641143382,BSNL
406380880368,9798159401,BSNL
354709840814,7424518529,Vi
160089359741,9434977235,BSNL
975407117608,9504061164,Vi
424365099094,8982954323,BSNL
859919082882,9621572387,BSNL
960684588226,7670114807,BSNL
661183467629,6475588957,BSNL
786474075441,9459758022,BSNL
547239966096,8652735191,BSNL
947434632099,9162493863,Airtel
999189143459,9868060810,Airtel
163455021754,7978427360,Vi
909085978080,8718966168,BSNL
787190457517,6812491480,Airtel
244858760402,9886770217,Airtel
461607357682,9000678426,Airtel
779136210118,9551445533,Vi
608165309105,8438318937,Vi
893822892632,9042072349,Jio
541908446217,6640495371,Jio
739662317182,9871935264,Jio
647767182908,6345571816,Vi
811857497721,8314034298,Jio
580778387085,6464138868,BSNL
131158503055,7610582388,BSNL
369457542560,6861188275,BSNL
459323504157,8069521969,Airtel
198145439628,9072660394,BSNL
149890013050,9182210124,Vi
198441997733,8169501967,Airtel
667302739400,8569433617,Jio
268895982265,8479575731,Jio
872593134234,8393734991,BSNL
478200725420,6725905377,BSNL
389221373597,8982696053,Jio
462766050530,9569146160,Jio
319317155962,6358037628,Vi
378170431753,7321041512,Jio
924194964061,6570819118,Vi
912156030674,7430613128,BSNL
247110020945,8262368271,Vi
927992699375,8611469607,Vi
667514202403,8587053869,Jio
617289061245,6980459396,Airtel
706783003074,9739522972,Jio
640865122629,7286186446,BSNL
377937080440,6021730923,Vi
808905712101,6371341061,BSNL
210283292196,8637043312,Airtel
916489409067,6923950374,Vi
657422612751,6625526197,Vi
411104096028,9070494441,BSNL
267194657412,7756536036,Airtel
566383295847,9151320509,Vi
718916857334,7584250885,BSNL
260086755840,8464466113,BSNL
677531341266,6575122623,Airtel
594538660806,8076833509,BSNL
471769401046,8553910187,BSNL
670899851638,7785492349,Airtel
561612809070,9366431047,Airtel
917309803117,9110777455,Airtel
184630841684,9856713845,Vi
680056733859,9377164683,BSNL
819260088300,8931913694,BSNL
942045098780,9614125382,Jio
486499639764,6746631823,BSNL
353436503224,7760674749,BSNL
398882091521,8215717319,Vi
123906452271,9916784688,BSNL
743818942513,9677983205,BSNL
605805625700,7786733382,BSNL
770916611203,8468013702,BSNL
122728428386,8721846752,Vi
743356877600,6103773732,Vi
304173741535,9126261740,Vi
403066137379,7870964836,BSNL
364345282644,9320820541,BSNL
507769709746,9128642165,Jio
217380040626,6879040728,Vi
284847640778,7220499911,Vi
237453060822,7660223697,Airtel
132910384669,7465896267,Airtel
275666118771,6217499616,BSNL
729593398310,6605937414,Jio
429779488288,8609240462,Airtel
405877449455,9508350754,Vi
755686890830,8724431000,Jio
811662313329,6108308597,BSNL
378214350357,8015076249,BSNL
865626222992,6240384863,Airtel
120727001899,6637040730,Vi
596265831328,8578173070,Jio
152623659702,6197456254,Jio
327845356424,9865754280,Vi
982585864647,8226818762,BSNL
577089053679,7376506337,Airtel
691639249172,6363351786,Vi
496634742720,8985656428,BSNL
509762453744,6371265724,Airtel
360906708753,8522990970,Airtel
723485564048,8545137570,Airtel
527557237809,8654937322,Jio
181198388736,7016602263,Airtel
